ID,City,District,Neighborhood,Condition,Type,Rooms,Area_m2,Lift,Views,Floor_number,Price
895,Barcelona,Horta-Guinardó,El Baix Guinardó,Good Condition,Flat,2,69,Yes,Exterior,Floor 2,270000
896,Barcelona,Sant Martí,El Clot,Good Condition,Flat,3,94,Yes,Exterior,Floor 1,295000
897,Barcelona,Sant Martí,La Verneda I La Pau,Good Condition,Flat,4,92,Yes,Exterior,Mezzanine,210000
898,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Flat,3,105,Yes,Interior,Floor 7,499000
899,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Flat,3,76,Yes,Exterior,Floor 5,295000
900,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Good Condition,Flat,4,140,Yes,Exterior,Floor 7,670000
901,Barcelona,Eixample,La Sagrada Família,Good Condition,Flat,4,93,Yes,Exterior,Floor 6,345000
902,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,3,70,Yes,Exterior,Floor 1,280000
903,Barcelona,Horta-Guinardó,Horta,Good Condition,Flat,3,65,Yes,Exterior,Mezzanine,199000
904,Barcelona,Ciutat Vella,El Barri Gòtic,Good Condition,Flat,3,78,No,Exterior,Floor 4,266000
905,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,Good Condition,Flat,2,80,Yes,Exterior,Floor 11,560000
906,Barcelona,Horta-Guinardó,El Baix Guinardó,Good Condition,Flat,3,88,Yes,Exterior,Floor 1,230000
907,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Flat,3,128,Yes,Exterior,Floor 6,850000
908,Barcelona,Horta-Guinardó,El Guinardó,Good Condition,Flat,2,85,No,Exterior,Floor 1,210000
909,Barcelona,Les Corts,La Maternitat I Sant Ramon,Good Condition,Flat,4,86,Yes,Exterior,Floor 8,420000
910,Barcelona,Eixample,La Sagrada Família,Good Condition,Flat,3,115,Yes,Exterior,Floor 1,995000
911,Barcelona,Sants-Montjuïc,Hostafrancs,Good Condition,Flat,3,75,Yes,Interior,Floor 2,215000
912,Barcelona,Nou Barris,Porta,Good Condition,Flat,3,68,Yes,Exterior,Floor 6,200000
913,Barcelona,Les Corts,Les Corts,Good Condition,Flat,4,95,Yes,Exterior,Floor 7,570000
914,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,3,118,Yes,Exterior,Floor 4,610000
915,Barcelona,Les Corts,Les Corts,Good Condition,Flat,4,131,Yes,Exterior,Floor 2,449000
916,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,3,140,Yes,Exterior,Floor 7,675000
917,Barcelona,Sant Andreu,Navas,Good Condition,Flat,2,74,No,Exterior,Mezzanine,200000
918,Barcelona,Les Corts,Les Corts,Good Condition,Flat,4,100,Yes,Exterior,Floor 7,560000
919,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Flat,3,107,Yes,Exterior,Floor 2,500000
920,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,2,101,Yes,Exterior,Floor 8,800000
921,Barcelona,Sant Andreu,Sant Andreu,Good Condition,Flat,3,75,Yes,Exterior,Floor 5,199000
922,Barcelona,Sant Andreu,Sant Andreu,Good Condition,Flat,4,119,Yes,Exterior,Floor 1,279900
923,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Terraced,4,200,No,Exterior,Multiple,770000
924,Barcelona,Eixample,Sant Antoni,Good Condition,Flat,4,97,Yes,Exterior,Floor 1,375000
925,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Good Condition,Flat,3,145,No,Exterior,Floor 3,450000
926,Barcelona,Eixample,Sant Antoni,Good Condition,Flat,2,86,Yes,Exterior,Floor 1,420000
927,Barcelona,Ciutat Vella,La Barceloneta,Good Condition,Flat,3,89,Yes,Exterior,Floor 2,450000
928,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,3,120,Yes,Interior,Floor 1,660000
929,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,1,29,No,Exterior,Floor 1,119000
930,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,3,67,Yes,Exterior,Floor 5,230000
931,Barcelona,Sarrià-Sant Gervasi,Sarrià,Good Condition,Flat,3,85,Yes,Exterior,Floor 1,445000
932,Barcelona,Horta-Guinardó,La Font D'En Fargues,Good Condition,Flat,2,58,Yes,Exterior,Floor 1,284000
933,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Flat,3,69,Yes,Exterior,Ground Floor,310000
934,Barcelona,Sant Andreu,El Congrés I Els Indians,Good Condition,Flat,3,69,No,Exterior,Floor 1,259000
935,Barcelona,Sants-Montjuïc,La Font De La Guatlla,Good Condition,Flat,3,62,Yes,Exterior,Floor 5,215000
936,Barcelona,Sant Martí,Provençals Del Poblenou,Good Condition,Flat,3,56,No,Exterior,Floor 2,199000
937,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,1,53,Yes,Exterior,Floor 5,260000
938,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Good Condition,Semi-Detached,3,220,No,Exterior,Multiple,950000
939,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Flat,4,112,Yes,Exterior,Floor 1,379000
940,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,4,143,No,Exterior,Floor 2,410000
941,Barcelona,Les Corts,Les Corts,Good Condition,Flat,2,95,Yes,Exterior,Floor 1,530500
942,Barcelona,Les Corts,Les Corts,Good Condition,Flat,2,100,Yes,Exterior,Floor 4,630000
943,Barcelona,Les Corts,Les Corts,Good Condition,Flat,2,102,Yes,Exterior,Floor 1,550000
944,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Flat,2,88,Yes,Exterior,Floor 2,646000
945,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,3,153,No,Exterior,Floor 1,570000
946,Barcelona,Les Corts,Pedralbes,Good Condition,Flat,4,215,Yes,Exterior,Floor 7,1050000
947,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Flat,2,88,No,Exterior,Floor 2,440000
948,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Good Condition,House,3,220,No,Exterior,Multiple,890000
949,Barcelona,Eixample,El Fort Pienc,Good Condition,Flat,1,46,Yes,Exterior,Floor 3,297000
950,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Good Condition,Flat,3,234,Yes,Exterior,Ground Floor,1100000
951,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Flat,2,50,Yes,Exterior,Mezzanine,290000
952,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Good Condition,Flat,4,149,Yes,Exterior,Floor 6,960000
953,Barcelona,Ciutat Vella,El Barri Gòtic,Good Condition,Flat,3,86,No,Exterior,Floor 2,359000
954,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,2,81,No,Exterior,Floor 2,440000
955,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,4,280,Yes,Exterior,Ground Floor,2750000
956,Barcelona,Ciutat Vella,El Barri Gòtic,Good Condition,Flat,2,219,Yes,Exterior,Floor 1,1280000
957,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Good Condition,House,4,323,No,Exterior,Multiple,1890000
958,Barcelona,Sant Martí,El Poblenou,Good Condition,House,3,136,No,Exterior,Multiple,890000
959,Barcelona,Ciutat Vella,El Barri Gòtic,Good Condition,Flat,2,103,Yes,Exterior,Floor 1,680000
960,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Flat,4,120,No,Interior,Floor 1,499000
961,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,2,91,Yes,Exterior,Floor 1,375000
962,Barcelona,Sant Martí,El Poblenou,Good Condition,Flat,1,56,Yes,Exterior,Floor 2,432000
963,Barcelona,Sant Martí,Provençals Del Poblenou,Good Condition,Flat,2,58,Yes,Exterior,Floor 2,435000
964,Barcelona,Sarrià-Sant Gervasi,Vallvidrera - El Tibidabo I Les Planes,Good Condition,House,6,546,No,Exterior,Multiple,1750000
965,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Good Condition,Flat,2,318,Yes,Exterior,Floor 4,2500000
966,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,Good Condition,House,3,265,No,Exterior,Multiple,2750000
967,Barcelona,Sarrià-Sant Gervasi,Vallvidrera - El Tibidabo I Les Planes,Good Condition,House,6,380,No,Exterior,Multiple,1850000
968,Barcelona,Sarrià-Sant Gervasi,Sarrià,Good Condition,House,5,376,No,Exterior,Multiple,1150000
969,Barcelona,Les Corts,Pedralbes,Good Condition,House,8,750,No,Exterior,Multiple,5800000
970,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,4,191,Yes,Exterior,Floor 1,1175000
971,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,6,300,Yes,Exterior,Floor 5,1550000
972,Barcelona,Sants-Montjuïc,La Font De La Guatlla,Good Condition,Flat,3,106,Yes,Exterior,Floor 2,417000
973,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,Good Condition,Flat,3,147,Yes,Exterior,Floor 14,960000
974,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,2,137,No,Exterior,Ground Floor,370000
975,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Good Condition,Flat,4,256,Yes,Exterior,Ground Floor,1295000
976,Barcelona,Les Corts,Pedralbes,Good Condition,Penthouse,5,598,Yes,Exterior,Floor 4,2490000
977,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Flat,1,95,Yes,Exterior,Ground Floor,575000
978,Barcelona,Sants-Montjuïc,Sants,Good Condition,Flat,2,87,No,Exterior,Mezzanine,460000
979,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Penthouse,2,100,Yes,Exterior,Floor 2,649000
980,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Good Condition,House,5,585,No,Exterior,Multiple,2350000
981,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,3,72,Yes,Exterior,Floor 6,390000
982,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,Good Condition,Penthouse,4,555,Yes,Exterior,Floor 5,2150000
983,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Flat,2,50,No,Exterior,Mezzanine,189000
984,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Flat,2,62,Yes,Exterior,Mezzanine,235000
985,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,Good Condition,Flat,2,56,Yes,Exterior,Floor 1,295800
986,Barcelona,Horta-Guinardó,Horta,Good Condition,Terraced,4,197,No,Exterior,Multiple,480000
987,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,Good Condition,Flat,3,75,Yes,Exterior,Floor 6,276000
988,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Good Condition,Detached,5,582,No,Exterior,Multiple,1690000
989,Barcelona,Sant Andreu,El Congrés I Els Indians,Good Condition,Flat,2,80,Yes,Exterior,Floor 1,340000
990,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Good Condition,Flat,3,95,No,Exterior,Floor 1,345000
991,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Flat,3,90,Yes,Interior,Floor 5,350000
992,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Flat,3,95,Yes,Exterior,Floor 1,299000
993,Barcelona,Eixample,La Sagrada Família,Good Condition,Flat,2,80,Yes,Exterior,Mezzanine,255000
994,Barcelona,Les Corts,Les Corts,Good Condition,Flat,3,131,Yes,Exterior,Floor 3,564900
995,Barcelona,Sants-Montjuïc,Sants,Good Condition,Flat,2,87,Yes,Exterior,Floor 1,315000
996,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Penthouse,4,82,Yes,Exterior,Floor 7,310000
997,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Flat,4,95,Yes,Exterior,Floor 2,359900
998,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,3,63,Yes,Exterior,Floor 6,235000
999,Barcelona,Sant Andreu,Navas,Good Condition,Flat,4,93,Yes,Exterior,Floor 2,329000
1000,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,4,117,Yes,Exterior,Floor 1,280000
1001,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Flat,4,100,Yes,Exterior,Floor 5,300000
1002,Barcelona,Sants-Montjuïc,La Font De La Guatlla,Good Condition,Flat,4,93,Yes,Exterior,Floor 6,335000
1003,Barcelona,Eixample,Sant Antoni,Good Condition,Flat,3,61,Yes,Exterior,Floor 4,299000
1004,Barcelona,Horta-Guinardó,La Teixonera,Good Condition,Flat,3,90,No,Exterior,Floor 2,230000
1005,Barcelona,Horta-Guinardó,Horta,Good Condition,Flat,3,91,Yes,Exterior,Floor 1,415000
1006,Barcelona,Sants-Montjuïc,Sants - Badal,Good Condition,Flat,1,41,No,Exterior,Ground Floor,215000
1007,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,3,71,Yes,Exterior,Floor 3,359000
1008,Barcelona,Sants-Montjuïc,Sants,Good Condition,Flat,1,47,No,Exterior,Mezzanine,280000
1009,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Flat,2,91,Yes,Exterior,Floor 1,690000
1010,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Flat,4,130,Yes,Exterior,Floor 3,575000
1011,Barcelona,Sant Martí,El Clot,Good Condition,Flat,3,82,Yes,Exterior,Floor 3,239900
1012,Barcelona,Ciutat Vella,El Barri Gòtic,Good Condition,Flat,2,55,No,Exterior,Floor 3,225000
1013,Barcelona,Eixample,Sant Antoni,Good Condition,Flat,2,81,Yes,Exterior,Floor 1,420000
1014,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,2,69,Yes,Exterior,Floor 2,379000
1015,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Good Condition,Penthouse,3,130,Yes,Exterior,Floor 8,435000
1016,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Flat,5,131,Yes,Exterior,Floor 6,550000
1017,Barcelona,Les Corts,Les Corts,Good Condition,Penthouse,4,139,Yes,Exterior,Floor 4,840000
1018,Barcelona,Eixample,La Sagrada Família,Good Condition,Flat,3,73,Yes,Exterior,Floor 5,300000
1019,Barcelona,Sants-Montjuïc,La Marina De Port,Good Condition,Flat,3,90,Yes,Exterior,Floor 6,199000
1020,Barcelona,Horta-Guinardó,Horta,Good Condition,Flat,4,69,Yes,Exterior,Floor 3,198000
1021,Barcelona,Sant Andreu,Sant Andreu,Good Condition,Flat,2,70,Yes,Exterior,Floor 3,285000
1022,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Good Condition,Flat,3,250,Yes,Exterior,Ground Floor,1100000
1023,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,Good Condition,Flat,3,131,Yes,Exterior,Floor 2,260000
1024,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Flat,3,107,Yes,Exterior,Floor 2,495000
1025,Barcelona,Horta-Guinardó,El Guinardó,Good Condition,Flat,3,46,No,Exterior,Floor 2,195000
1026,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,4,176,Yes,Exterior,Floor 4,740000
1027,Barcelona,Sant Martí,El Clot,Good Condition,Duplex,3,135,Yes,Exterior,Ground Floor,575000
1028,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,3,72,Yes,Interior,Floor 6,369000
1029,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Flat,3,70,No,Exterior,Floor 2,400000
1030,Barcelona,Ciutat Vella,El Barri Gòtic,Good Condition,Duplex,4,221,Yes,Exterior,Floor 6,1690000
1031,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Good Condition,Terraced,3,72,No,Exterior,Multiple,295000
1032,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Flat,4,114,Yes,Exterior,Floor 5,410000
1033,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,5,251,Yes,Exterior,Floor 2,1630000
1034,Barcelona,Eixample,La Sagrada Família,Good Condition,Duplex,3,121,Yes,Exterior,Ground Floor,595000
1035,Barcelona,Ciutat Vella,El Raval,Good Condition,Flat,2,55,No,Exterior,Floor 3,160000
1036,Barcelona,Ciutat Vella,El Barri Gòtic,Good Condition,Flat,4,133,Yes,Exterior,Floor 5,495000
1037,Barcelona,Sant Martí,El Poblenou,Good Condition,Flat,2,75,Yes,Exterior,Floor 1,398000
1038,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Good Condition,Flat,1,90,Yes,Exterior,Floor 1,800000
1039,Barcelona,Sant Martí,El Besòs I El Maresme,Good Condition,Flat,2,66,Yes,Exterior,Floor 4,169000
1040,Barcelona,Sant Martí,Provençals Del Poblenou,Good Condition,Duplex,3,105,Yes,Exterior,Ground Floor,695000
1041,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,4,96,Yes,Exterior,Floor 2,350000
1042,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Penthouse,4,290,Yes,Exterior,Floor 8,1690000
1043,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Good Condition,Flat,5,264,Yes,Exterior,Ground Floor,3500000
1044,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Good Condition,Flat,3,82,Yes,Exterior,Floor 2,550000
1045,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,5,183,Yes,Exterior,Floor 4,699000
1046,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,3,91,Yes,Exterior,Floor 1,375000
1047,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Flat,1,85,Yes,Exterior,Floor 2,329000
1048,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,2,198,Yes,Exterior,Mezzanine,1280000
1049,Barcelona,Ciutat Vella,La Barceloneta,Good Condition,Flat,3,83,No,Exterior,Floor 2,395000
1050,Barcelona,Les Corts,Pedralbes,Good Condition,Flat,5,314,Yes,Exterior,Floor 1,2400000
1051,Barcelona,Sant Martí,El Poblenou,Good Condition,Flat,3,115,Yes,Exterior,Floor 25,1090000
1052,Barcelona,Les Corts,Pedralbes,Good Condition,Flat,4,218,Yes,Exterior,Floor 2,2250000
1053,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Good Condition,Flat,3,130,Yes,Exterior,Floor 1,1290000
1054,Barcelona,Sants-Montjuïc,Hostafrancs,Good Condition,Flat,4,80,Yes,Exterior,Floor 1,280000
1055,Barcelona,Les Corts,Pedralbes,Good Condition,House,6,686,No,Exterior,Multiple,4600000
1056,Barcelona,Ciutat Vella,El Barri Gòtic,Good Condition,Flat,2,118,Yes,Exterior,Mezzanine,495000
1057,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Good Condition,House,3,582,No,Exterior,Multiple,1690000
1058,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Good Condition,House,5,374,No,Exterior,Multiple,1950000
1059,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,5,281,Yes,Exterior,Floor 2,1500000
1060,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Good Condition,Flat,4,160,Yes,Exterior,Floor 4,875000
1061,Barcelona,Ciutat Vella,La Barceloneta,Good Condition,Flat,2,35,No,Exterior,Floor 3,190000
1062,Barcelona,Gràcia,La Vila De Gràcia,Good Condition,Penthouse,2,49,Yes,Exterior,Floor 7,245000
1063,Barcelona,Eixample,La Sagrada Família,Good Condition,Flat,4,84,Yes,Exterior,Floor 2,299000
1064,Barcelona,Sarrià-Sant Gervasi,Vallvidrera - El Tibidabo I Les Planes,Good Condition,House,5,412,No,Exterior,Multiple,2100000
1065,Barcelona,Nou Barris,Porta,Good Condition,Flat,2,55,No,Exterior,Floor 2,170000
1066,Barcelona,Horta-Guinardó,El Baix Guinardó,Good Condition,Flat,1,40,Yes,Exterior,Floor 4,198000
1067,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,Good Condition,House,3,175,No,Exterior,Multiple,1130000
1068,Barcelona,Sant Martí,El Poblenou,Good Condition,Flat,2,73,Yes,Exterior,Floor 2,375000
1069,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,Good Condition,Penthouse,7,500,Yes,Exterior,Floor 6,2950000
1070,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,Good Condition,Flat,6,355,Yes,Exterior,Floor 2,2300000
1071,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,Good Condition,Flat,5,257,Yes,Exterior,Floor 1,1650000
1072,Barcelona,Sants-Montjuïc,Sants,Good Condition,House,4,334,No,Exterior,Multiple,797000
1073,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Good Condition,Flat,4,111,Yes,Exterior,Floor 1,495000
1074,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,3,147,Yes,Exterior,Floor 1,1850000
1075,Barcelona,Eixample,La Sagrada Família,Good Condition,Penthouse,3,180,Yes,Exterior,Floor 7,765000
1076,Barcelona,Sarrià-Sant Gervasi,Sarrià,Good Condition,House,9,545,No,Exterior,Multiple,3900000
1077,Barcelona,Eixample,Sant Antoni,Good Condition,Flat,3,112,Yes,Exterior,Floor 3,499000
1078,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Penthouse,3,123,Yes,Exterior,Floor 9,1190000
1079,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Good Condition,Flat,2,80,Yes,Exterior,Floor 3,650000
1080,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,4,77,Yes,Exterior,Floor 2,340000
1081,Barcelona,Sants-Montjuïc,Sants,Good Condition,Flat,3,150,Yes,Interior,Ground Floor,239000
1082,Barcelona,Sant Martí,El Besòs I El Maresme,Good Condition,Flat,3,71,Yes,Exterior,Floor 7,179000
1083,Barcelona,Sant Andreu,La Sagrera,Good Condition,Flat,3,104,Yes,Exterior,Floor 2,588000
1084,Barcelona,Sant Andreu,La Sagrera,Good Condition,Flat,2,56,Yes,Exterior,Ground Floor,242000
1085,Barcelona,Sant Andreu,La Sagrera,Good Condition,Flat,3,104,Yes,Exterior,Ground Floor,523000
1086,Barcelona,Sant Andreu,La Sagrera,Good Condition,Flat,3,62,Yes,Exterior,Floor 4,188000
1087,Barcelona,Sant Martí,El Clot,Good Condition,Flat,3,77,Yes,Exterior,Floor 2,325000
1088,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,Good Condition,Flat,1,120,No,Exterior,Ground Floor,380000
1089,Barcelona,Eixample,La Dreta De L'Eixample,Good Condition,Flat,4,600,Yes,Exterior,Floor 9,12000000
1090,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,Good Condition,Flat,2,49,Yes,Exterior,Floor 8,167000
1091,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Good Condition,Flat,2,63,No,Exterior,Ground Floor,195000
1092,Barcelona,Les Corts,La Maternitat I Sant Ramon,Good Condition,Penthouse,2,95,Yes,Exterior,Floor 8,480000
1093,Barcelona,Sants-Montjuïc,Sants - Badal,Good Condition,Flat,3,75,No,Exterior,Floor 1,250000
1094,Barcelona,Sants-Montjuïc,Hostafrancs,Good Condition,Flat,3,76,Yes,Exterior,Floor 3,269000
1095,Barcelona,Sant Martí,Provençals Del Poblenou,Good Condition,Flat,4,75,Yes,Exterior,Floor 4,195000
1096,Barcelona,Sant Martí,El Poblenou,Good Condition,Flat,3,73,Yes,Exterior,Floor 2,399000
1097,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Good Condition,Penthouse,2,60,Yes,Exterior,Floor 5,260000
